,movie_id,average_sentiment
5786,85253,3.0
5787,85255,3.0
5788,85267,2.0
5789,85271,2.0
5790,85276,2.0
5791,85303,2.0
5792,85318,2.0
5793,85327,2.0
5794,85333,2.0
5795,85334,3.0
5796,85346,2.0
5797,85354,2.0
5798,85356,2.0
5799,85361,2.0
5800,85370,2.0
5801,85382,2.3333333333333335
5802,85384,2.0
5803,85385,1.0
5804,85387,2.0
5805,85392,2.0
5806,85400,2.0
5807,85407,3.3333333333333335
5808,85412,2.0
5809,85415,1.0
5810,85420,2.0
5811,85426,2.0
5812,85434,2.0
5813,85438,2.0
5814,85450,2.0
5815,85461,1.0
5816,85470,2.0
5817,85473,2.0
5818,85474,2.0
5819,85475,2.0
5820,85478,3.0
5821,85482,2.0
5822,85486,2.0
5823,85496,2.0
5824,85524,2.0
5825,85542,1.0
5826,85549,2.5
5827,85554,2.0
5828,85601,2.0
5829,85603,2.0
5830,85615,1.0
5831,85626,2.0
5832,85632,2.0
5833,85636,2.2
5834,85640,0.0
5835,85672,1.0
5836,85678,2.0
5837,85693,2.0
5838,85701,2.0
5839,85706,2.0
5840,85725,2.0
5841,85743,2.0
5842,85750,0.6666666666666666
5843,85755,2.0
5844,85764,2.0
5845,85769,2.0
5846,85776,2.0
5847,85780,2.0
5848,85794,2.25
5849,85809,1.0
5850,85811,2.3333333333333335
5851,85830,2.0
5852,85852,2.0
5853,85859,1.0
5854,85862,2.0
5855,85867,2.0
5856,85868,2.0
5857,85872,2.0
5858,85891,2.0
5859,85894,2.0
5860,85900,2.0
5861,85912,2.0
5862,85918,2.0
5863,85919,2.0
5864,85933,3.0
5865,85936,2.0
5866,85937,2.0
5867,85959,3.0
5868,85970,2.0
5869,85972,2.0
5870,85983,2.0
5871,85994,2.0
5872,85995,2.0
5873,86005,4.0
5874,86006,1.3333333333333333
5875,86013,2.0
5876,86014,2.0
5877,86022,2.0
5878,86026,2.0
5879,86034,2.2
5880,86036,1.0
5881,86050,2.0
5882,86058,2.0
5883,86066,2.5
5884,86067,2.0
5885,86087,1.0
5886,86112,3.0
5887,86113,3.0
5888,86119,2.0
5889,86129,2.0
5890,86135,2.0
5891,86141,2.0
5892,86143,2.0
5893,86148,2.0
5894,86154,3.3333333333333335
5895,86170,2.0
5896,86176,2.0
5897,86182,2.0
5898,86190,2.0
5899,86192,2.0
5900,86197,4.0
5901,86199,2.0
5902,86200,2.0
5903,86216,2.0
5904,86230,2.0
5905,86232,2.0
5906,86242,2.0
5907,86248,2.0
5908,86250,2.0
5909,86262,2.0
5910,86264,2.0
5911,86265,2.0
5912,86312,2.0
5913,86320,2.3333333333333335
5914,86325,2.0
5915,86331,2.0
5916,86336,1.6666666666666667
5917,86340,2.0
5918,86346,2.0
5919,86349,2.0
5920,86352,2.0
5921,86355,3.0
5922,86356,2.0
5923,86361,1.0
5924,86366,2.0
5925,86369,2.0
5926,86373,3.0
5927,86377,2.0
5928,86379,2.0
5929,86383,2.0
5930,86393,3.3333333333333335
5931,86397,2.0
5932,86410,2.0
5933,86423,2.0
5934,86425,2.0
5935,86428,2.0
5936,86429,2.0
5937,86443,2.0
5938,86449,2.0
5939,86450,1.0
5940,86465,3.25
5941,86476,2.0
5942,86483,2.0
5943,86486,2.0
5944,86491,2.0
5945,86494,2.0
5946,86497,2.0
5947,86508,2.0
5948,86510,2.0
5949,86515,2.0
5950,86525,2.0
5951,86541,2.0
5952,86543,2.0
5953,86551,2.0
5954,86567,2.0
5955,86589,2.0
5956,86593,2.0
5957,86605,2.0
5958,86606,2.0
5959,86610,2.0
5960,86617,2.0
5961,86618,2.0
5962,86619,2.0
5963,86636,2.0
5964,86637,2.5
5965,86650,2.0
5966,86655,2.0
5967,86837,3.0
5968,86855,2.0
5969,86856,2.0
5970,86859,3.0
5971,86873,2.0
5972,86877,2.0
5973,86879,3.0
5974,86884,2.0
5975,86896,3.0
5976,86904,2.0
5977,86927,2.0
5978,86934,2.0
5979,86935,2.0
5980,86946,3.0
5981,86960,3.0
5982,86961,2.0
5983,86969,2.0
5984,86972,2.0
5985,86973,1.0
5986,86978,2.0
5987,86979,2.0
5988,86981,1.0
5989,86984,2.5
5990,86988,2.0
5991,86993,3.0
5992,86994,2.0
5993,86998,2.0
5994,86999,2.0
5995,87003,2.0
5996,87004,2.0
5997,87015,2.0
5998,87020,2.0
5999,87027,2.0
6000,87032,2.0
6001,87039,2.0
6002,87042,2.0
6003,87050,1.5
6004,87062,2.5
6005,87065,2.0
6006,87072,2.5
6007,87075,2.0
6008,87078,2.0
6009,87089,3.0
6010,87092,2.0
6011,87100,2.0
6012,87123,2.0
6013,87127,1.0
6014,87130,2.0
6015,87133,2.0
6016,87164,2.0
6017,87168,2.0
6018,87175,3.0
6019,87181,2.0
6020,87182,1.0
6021,87188,2.0
6022,87197,2.0
6023,87229,2.0
6024,87231,0.0
6025,87233,1.0
6026,87243,1.0
6027,87262,3.0
6028,87265,3.0
6029,87268,2.0
6030,87277,2.0
6031,87280,2.0
6032,87289,2.0
6033,87291,2.0
6034,87298,2.25
6035,87332,2.0
6036,87336,1.5
6037,87344,3.0
6038,87349,2.0
6039,87363,2.0
6040,87365,3.0
6041,87385,2.0
6042,87386,2.0
6043,87414,2.0
6044,87423,2.0
6045,87425,3.0
6046,87428,2.0
6047,87432,2.0
6048,87433,2.0
6049,87434,2.0
6050,87451,2.0
6051,87469,1.6
6052,87472,1.0
6053,87480,2.0
6054,87481,2.0
6055,87482,2.0
6056,87507,2.0
6057,87523,2.0
6058,87527,2.0
6059,87538,2.5
6060,87544,1.0
6061,87550,2.0
6062,87553,3.0
6063,87571,2.0
6064,87592,2.0
6065,87597,2.25
6066,87606,2.0
6067,87622,2.0
6068,87623,2.0
6069,87629,2.0
6070,87635,2.0
6071,87644,2.0
6072,87650,2.0
6073,87660,2.0
6074,87666,2.0
6075,87727,2.5
6076,87746,2.0
6077,87747,2.0
6078,87751,2.0
6079,87755,2.0
6080,87777,1.0
6081,87781,3.0
6082,87795,2.0
6083,87796,2.0
6084,87798,2.0
6085,87799,2.0
6086,87800,1.5
6087,87803,2.0
6088,87805,2.0
6089,87814,2.0
6090,87821,2.0
6091,87825,2.0
6092,87837,2.0
6093,87843,2.0
6094,87855,2.0
6095,87866,2.0
6096,87884,1.5
6097,87892,2.5
6098,87903,2.0
6099,87909,3.5
6100,87910,2.0
6101,87921,3.0
6102,87928,3.0
6103,87932,2.0
6104,87957,1.0
6105,87968,2.0
6106,87981,2.0
6107,87985,3.0
6108,87995,3.0
6109,87998,2.0
6110,88000,2.0
6111,88001,2.0
6112,88002,2.0
6113,88007,2.0
6114,88011,2.5
6115,88015,2.0
6116,88024,2.0
6117,88028,2.0
6118,88044,2.0
6119,88072,2.0
6120,88074,2.0
6121,88083,2.0
6122,88099,2.0
6123,88100,2.0
6124,88116,1.0
6125,88117,2.5
6126,88128,3.0
6127,88135,2.0
6128,88146,2.0
6129,88153,2.0
6130,88157,2.0
6131,88161,2.5
6132,88170,2.75
6133,88172,2.6666666666666665
6134,88178,1.0
6135,88179,2.0
6136,88184,2.0
6137,88194,2.5
6138,88196,2.0
6139,88206,2.0
6140,88224,2.0
6141,88241,2.0
6142,88247,2.0
6143,88249,2.0
6144,88255,2.0
6145,88256,2.0
6146,88258,2.0
6147,88272,1.6666666666666667
6148,88275,2.0
6149,88286,2.0
6150,88323,1.5
6151,88333,2.0
6152,88338,2.0
6153,88380,2.0
6154,88395,1.0
6155,88402,2.0
6156,88414,2.0
6157,88461,2.0
6158,88680,2.0
6159,88683,2.0
6160,88707,2.0
6161,88708,2.0
6162,88714,2.0
6163,88757,1.0
6164,88758,2.0
6165,88763,3.4
6166,88781,2.0
6167,88782,2.0
6168,88794,2.0
6169,88811,2.0
6170,88814,2.0
6171,88818,2.0
6172,88827,2.0
6173,88846,3.5
6174,88847,2.6666666666666665
6175,88850,4.0
6176,88856,2.0
6177,88870,2.0
6178,88879,2.0
6179,88889,2.0
6180,88915,1.5
6181,88925,2.0
6182,88930,3.0
6183,88933,3.0
6184,88936,2.0
6185,88939,3.0
6186,88940,2.0
6187,88944,1.5
6188,88959,2.0
6189,88961,1.5
6190,88967,2.0
6191,88979,3.0
6192,88983,2.0
6193,88987,2.0
6194,88992,2.0
6195,88993,2.0
6196,89002,1.0
6197,89003,2.0
6198,89009,2.0
6199,89013,2.0
6200,89015,3.0
6201,89017,3.5
6202,89029,2.0
6203,89038,2.0
6204,89048,4.0
6205,89066,2.0
6206,89087,1.0
6207,89092,1.0
6208,89104,2.0
6209,89108,2.0
6210,89114,2.0
6211,89118,3.0
6212,89126,2.0
6213,89155,2.0
6214,89167,2.0
6215,89169,2.0
6216,89173,3.5
6217,89175,3.0
6218,89200,0.6666666666666666
6219,89208,2.0
6220,89218,3.0
6221,89222,2.0
6222,89243,2.0
6223,89265,2.0
6224,89269,2.0
6225,89274,1.0
6226,89276,2.0
6227,89280,2.0
6228,89283,2.0
6229,89297,2.0
6230,89308,2.0
6231,89338,2.0
6232,89343,2.0
6233,89346,2.0
6234,89348,2.0
6235,89360,3.0
6236,89366,2.0
6237,89370,2.0
6238,89374,2.0
6239,89392,2.0
6240,89393,2.5
6241,89421,1.0
6242,89424,2.0
6243,89444,2.0
6244,89457,2.0
6245,89461,2.0
6246,89469,2.0
6247,89470,3.0
6248,89473,2.0
6249,89489,2.5
6250,89503,2.0
6251,89504,2.0
6252,89523,2.0
6253,89530,1.6
6254,89537,2.0
6255,89543,2.0
6256,89552,2.0
6257,89560,2.0
6258,89562,2.0
6259,89572,2.0
6260,89591,2.0
6261,89599,2.0
6262,89603,2.0
6263,89604,2.0
6264,89606,3.0
6265,89622,2.0
6266,89629,2.0
6267,89643,2.0
6268,89665,2.0
6269,89670,2.0
6270,89679,2.0
6271,89695,0.0
6272,89730,2.0
6273,89731,2.0
6274,89740,2.0
6275,89746,2.0
6276,89748,2.0
6277,89755,2.0
6278,89767,2.5
6279,89791,2.0
6280,89798,2.0
6281,89821,2.0
6282,89822,2.6666666666666665
6283,89826,2.0
6284,89832,2.0
6285,89835,2.0
6286,89839,2.0
6287,89841,2.0
6288,89853,2.0
6289,89866,2.0
6290,89869,2.0
6291,89880,2.25
6292,89881,2.0
6293,89885,3.0
6294,89886,2.5
6295,89893,2.0
6296,89901,2.5
6297,89904,2.0
6298,89907,4.0
6299,89908,2.0
6300,89913,2.0
6301,89918,1.0
6302,89927,2.3333333333333335
6303,89941,4.0
6304,89945,2.0
6305,89960,3.0
6306,89961,2.0
6307,89963,2.0
6308,89964,2.0
6309,89981,2.0
6310,89984,2.0
6311,89994,2.0
6312,90015,3.0
6313,90021,3.0
6314,90022,2.3333333333333335
6315,90037,1.0
6316,90055,2.0
6317,90056,2.0
6318,90057,1.0
6319,90060,3.0
6320,90073,2.0
6321,90092,2.0
6322,90094,2.0
6323,90095,2.0
6324,90098,2.0
6325,90103,2.0
6326,90110,2.0
6327,90130,2.0
6328,90142,2.0
6329,90145,2.0
6330,90180,2.0
6331,90182,2.0
6332,90186,2.0
6333,90190,4.0
6334,90192,3.0
6335,90196,2.0
6336,90197,2.0
6337,90200,2.0
6338,90203,2.0
6339,90213,2.0
6340,90217,2.0
6341,90233,0.0
6342,90234,2.0
6343,90246,2.0
6344,90247,2.0
6345,90248,2.0
6346,90249,2.0
6347,90250,2.0
6348,90251,2.0
6349,90257,2.0
6350,90259,2.0
6351,90264,1.6
6352,90270,2.0
6353,90274,2.0
6354,90293,2.0
6355,90297,2.0
6356,90305,2.0
6357,90310,2.0
6358,90311,2.0
6359,90312,2.0
6360,90315,3.0
6361,90319,2.0
6362,90322,2.0
6363,90325,3.0
6364,90327,2.0
6365,90329,2.25
6366,90333,2.0
6367,90349,2.0
6368,90350,2.0
6369,90357,2.0
6370,90366,2.0
6371,90555,3.0
6372,90557,2.0
6373,90563,2.0
6374,90567,2.0
6375,90568,2.0
6376,90570,4.0
6377,90579,2.0
6378,90583,2.0
6379,90585,2.0
6380,90605,1.2
6381,90630,2.0
6382,90633,3.0
6383,90636,2.0
6384,90652,2.0
6385,90655,3.0
6386,90659,2.0
6387,90667,2.0
6388,90670,2.0
6389,90685,2.0
6390,90693,2.0
6391,90700,2.0
6392,90713,2.0
6393,90727,2.0
6394,90728,2.4
6395,90729,1.0
6396,90735,2.0
6397,90738,3.5
6398,90750,2.0
6399,90753,3.0
6400,90756,2.0
6401,90768,2.0
6402,90770,2.0
6403,90771,2.0
6404,90774,2.0
6405,90788,2.0
6406,90793,2.0
6407,90798,3.0
6408,90812,2.0
6409,90830,2.5
6410,90837,1.0
6411,90848,2.0
6412,90849,2.0
6413,90852,2.0
6414,90859,2.0
6415,90863,2.0
6416,90881,2.0
6417,90882,2.0
6418,90886,4.0
6419,90887,3.25
6420,90888,3.0
6421,90903,2.0
6422,90904,2.0
6423,90915,2.0
6424,90917,2.0
6425,90927,2.0
6426,90928,2.0
6427,90952,2.0
6428,90966,2.0
6429,90967,2.5
6430,90982,2.0
6431,90985,2.0
6432,91003,2.0
6433,91012,2.0
6434,91019,2.0
6435,91024,2.0
6436,91025,2.0
6437,91027,2.0
6438,91042,2.0
6439,91055,3.0
6440,91059,2.5
6441,91064,2.5
6442,91069,3.0
6443,91080,1.75
6444,91081,2.0
6445,91083,1.0
6446,91093,2.0
6447,91094,2.0
6448,91129,2.0
6449,91142,0.0
6450,91148,2.0
6451,91149,4.0
6452,91159,2.0
6453,91164,2.0
6454,91165,3.0
6455,91166,2.0
6456,91167,2.0
6457,91173,2.0
6458,91178,2.0
6459,91187,2.6666666666666665
6460,91188,2.0
6461,91192,2.0
6462,91200,2.0
6463,91203,2.0
6464,91209,2.0
6465,91213,2.0
6466,91214,2.0
6467,91217,2.0
6468,91225,2.5
6469,91228,2.0
6470,91238,2.0
6471,91251,3.0
6472,91256,2.0
6473,91276,2.0
6474,91278,0.0
6475,91288,3.0
6476,91306,1.0
6477,91326,1.5
6478,91338,2.0
6479,91339,2.0
6480,91341,2.0
6481,91343,2.0
6482,91344,2.0
6483,91355,3.0
6484,91369,1.0
6485,91374,2.0
6486,91396,2.0
6487,91406,2.0
6488,91419,3.0
6489,91428,2.0
6490,91431,2.0
6491,91433,2.0
6492,91443,2.0
6493,91445,2.0
6494,91455,2.0
6495,91462,1.0
6496,91464,2.0
6497,91472,2.0
6498,91474,2.5
6499,91480,3.0
6500,91495,2.0
6501,91497,2.0
6502,91498,2.0
6503,91499,2.0
6504,91506,2.0
6505,91510,2.0
6506,91511,2.0
6507,91528,2.0
6508,91530,2.0
6509,91538,2.5
6510,91541,0.5
6511,91554,2.0
6512,91557,4.0
6513,91560,2.0
6514,91561,2.0
6515,91575,3.0
6516,91578,2.0
6517,91579,2.0
6518,91604,2.0
6519,91605,2.0
6520,91630,3.0
6521,91635,2.0
6522,91637,2.0
6523,91642,2.0
6524,91647,3.0
6525,91653,2.0
6526,91658,2.0
6527,91670,1.0
6528,91671,2.0
6529,91680,2.5
6530,91685,2.0
6531,91707,2.0
6532,91725,2.0
6533,91738,2.0
6534,91763,3.0
6535,91777,3.0
6536,91778,2.0
6537,91790,2.0
6538,91799,2.0
6539,91810,2.0
6540,91814,2.0
6541,91817,2.0
6542,91818,2.0
6543,91819,2.0
6544,91828,2.0
6545,91829,3.0
6546,91830,2.0
6547,91836,3.0
6548,91837,2.0
6549,91859,2.0
6550,91860,2.0
6551,91867,2.0
6552,91869,2.0
6553,91875,3.0
6554,91877,2.0
6555,91886,2.0
6556,91902,3.0
6557,91911,2.0
6558,91920,3.0
6559,91934,2.0
6560,91949,2.0
6561,91954,2.0
6562,91969,2.0
6563,91981,1.0
6564,91982,2.0
6565,91983,2.0
6566,91990,0.5
6567,91991,1.0
6568,91993,2.0
6569,92005,3.6666666666666665
6570,92007,1.5
6571,92022,2.0
6572,92030,2.0
6573,92048,2.0
6574,92067,2.0
6575,92068,2.0
6576,92074,2.0
6577,92076,2.0
6578,92085,2.0
6579,92086,2.0
6580,92090,2.0
6581,92099,2.0
6582,92105,2.0
6583,92106,3.0
6584,92112,2.0
6585,92115,2.0
6586,92130,2.0
6587,92133,2.0
6588,92147,2.0
6589,92149,3.0
6590,92156,2.0
6591,92206,2.0
6592,92214,4.0
6593,92220,2.0
6594,92226,2.0
6595,92240,2.0
6596,92263,2.0
6597,92272,2.0
6598,92288,2.0
6599,92297,2.0
6600,92298,2.0
6601,92306,2.0
6602,92493,2.3333333333333335
6603,92494,1.5
6604,92501,2.0
6605,92513,2.0
6606,92516,2.0
6607,92532,2.0
6608,92546,2.0
6609,92548,1.0
6610,92549,4.0
6611,92550,2.0
6612,92558,2.0
6613,92559,2.0
6614,92563,1.0
6615,92576,2.0
6616,92579,2.0
6617,92585,0.0
6618,92593,2.0
6619,92603,2.6666666666666665
6620,92605,2.0
6621,92610,1.5
6622,92615,2.0
6623,92618,3.0
6624,92625,2.0
6625,92627,2.0
6626,92632,1.0
6627,92637,2.0
6628,92638,2.0
6629,92641,2.0
6630,92644,1.5
6631,92654,3.0
6632,92666,2.5
6633,92669,2.0
6634,92671,2.0
6635,92672,2.0
6636,92673,2.0
6637,92675,2.5
6638,92676,3.0
6639,92695,2.0
6640,92699,1.5
6641,92710,2.0
6642,92716,2.0
6643,92718,2.5
6644,92720,2.0
6645,92732,2.0
6646,92744,1.0
6647,92746,3.0
6648,92758,2.0
6649,92765,2.0
6650,92783,2.0
6651,92795,4.0
6652,92796,3.0
6653,92802,3.0
6654,92804,2.0
6655,92812,2.0
6656,92830,2.0
6657,92834,2.0
6658,92840,2.0
6659,92842,3.0
6660,92843,2.0
6661,92847,2.0
6662,92848,2.0
6663,92854,2.0
6664,92857,1.5
6665,92859,2.0
6666,92873,2.0
6667,92890,2.2
6668,92906,2.0
6669,92910,3.0
6670,92925,2.0
6671,92933,2.0
6672,92948,2.0
6673,92963,2.0
6674,92965,3.5
6675,92967,2.0
6676,92972,2.0
6677,92974,2.0
6678,92982,2.0
6679,92991,1.6
6680,92997,3.0
6681,93004,2.0
6682,93006,2.0
6683,93010,3.0
6684,93011,2.0
6685,93015,2.0
6686,93036,2.0
6687,93043,2.0
6688,93044,2.0
6689,93051,3.0
6690,93058,2.3333333333333335
6691,93072,2.0
6692,93073,2.0
6693,93075,3.0
6694,93090,2.0
6695,93091,3.0
6696,93105,2.5
6697,93132,2.0
6698,93137,2.5
6699,93139,2.0
6700,93142,2.0
6701,93144,2.0
6702,93146,0.0
6703,93148,1.0
6704,93164,1.0
6705,93170,2.0
6706,93171,3.0
6707,93175,2.0
6708,93176,2.0
6709,93177,3.0
6710,93185,2.0
6711,93186,2.0
6712,93191,3.0
6713,93200,2.0
6714,93206,2.0
6715,93207,2.0
6716,93209,3.0
6717,93215,2.0
6718,93220,2.0
6719,93223,1.0
6720,93225,2.0
6721,93227,2.0
6722,93229,2.0
6723,93239,2.0
6724,93260,3.0
6725,93277,2.0
6726,93278,2.0
6727,93284,2.0
6728,93295,2.0
6729,93300,0.6666666666666666
6730,93336,2.0
6731,93342,2.0
6732,93347,2.0
6733,93348,2.0
6734,93371,2.0
6735,93378,2.0
6736,93389,4.0
6737,93407,2.0
6738,93409,3.75
6739,93412,2.0
6740,93416,2.0
6741,93418,2.0
6742,93427,2.0
6743,93428,2.6
6744,93437,2.0
6745,93468,2.0
6746,93476,2.0
6747,93477,2.0
6748,93483,2.0
6749,93489,2.0
6750,93493,1.0
6751,93497,2.0
6752,93507,3.0
6753,93509,2.0
6754,93512,2.0
6755,93543,2.0
6756,93550,2.0
6757,93560,2.0
6758,93561,2.0
6759,93562,2.0
6760,93565,2.0
6761,93578,2.0
6762,93582,2.0
6763,93596,2.0
6764,93603,2.0
6765,93605,4.0
6766,93624,3.0
6767,93628,0.0
6768,93629,1.0
6769,93638,2.0
6770,93640,3.0
6771,93645,2.0
6772,93648,2.0
6773,93660,2.0
6774,93664,2.0
6775,93677,2.0
6776,93690,2.0
6777,93692,3.0
6778,93693,3.0
6779,93713,2.0
6780,93737,2.0
6781,93744,2.0
6782,93754,2.0
6783,93756,3.0
6784,93773,3.8
6785,93776,2.0
6786,93777,2.5
6787,93779,4.0
6788,93780,2.0
6789,93793,3.0
6790,93818,3.0
6791,93820,2.0
6792,93822,2.5
6793,93832,2.0
6794,93833,2.0
6795,93854,1.5
6796,93855,0.0
6797,93857,2.0
6798,93870,2.6
6799,93872,2.0
6800,93873,2.0
6801,93886,3.5
6802,93894,1.0
6803,93912,2.0
6804,93936,2.0
6805,93940,2.0
6806,93949,2.0
6807,93969,2.0
6808,93970,2.0
6809,93974,2.0
6810,93978,2.0
6811,93990,2.0
6812,93991,3.0
6813,93995,2.0
6814,93996,1.0
6815,94006,2.25
6816,94008,2.0
6817,94011,2.0
6818,94012,3.0
6819,94021,2.0
6820,94025,3.0
6821,94027,2.0
6822,94033,2.0
6823,94035,3.0
6824,94048,2.0
6825,94056,2.0
6826,94057,4.0
6827,94059,2.0
6828,94068,2.0
6829,94070,2.0
6830,94072,2.0
6831,94074,1.3333333333333333
6832,94077,2.0
6833,94078,2.0
6834,94082,3.0
6835,94100,2.0
6836,94108,2.0
6837,94118,2.0
6838,94124,2.0
6839,94137,2.0
6840,94138,2.0
6841,94142,3.0
6842,94148,2.0
6843,94155,2.0
6844,94208,2.0
6845,94226,2.3333333333333335
6846,94288,2.0
6847,94291,1.0
6848,94315,1.0
6849,94318,2.0
6850,94320,2.0
6851,94321,2.0
6852,94323,2.0
6853,94331,3.0
6854,94332,2.0
6855,94347,2.0
6856,94349,2.0
6857,94357,2.0
6858,94361,2.0
6859,94364,2.0
6860,94588,2.0
6861,94590,2.0
6862,94593,2.0
6863,94597,2.0
6864,94602,2.0
6865,94606,2.0
6866,94608,1.0
6867,94612,1.0
6868,94621,2.0
6869,94625,3.0
6870,94627,2.5
6871,94631,2.0
6872,94641,2.0
6873,94642,2.0
6874,94651,2.0
6875,94656,2.0
6876,94663,2.0
6877,94669,2.0
6878,94671,2.0
6879,94675,2.0
6880,94678,2.0
6881,94681,2.0
6882,94682,2.0
6883,94683,2.0
6884,94694,2.0
6885,94701,2.0
6886,94712,4.0
6887,94715,2.0
6888,94716,2.0
6889,94721,2.8
6890,94731,2.0
6891,94737,4.0
6892,94739,2.0
6893,94744,2.0
6894,94746,1.0
6895,94747,1.0
6896,94750,2.0
6897,94752,1.0
6898,94761,2.6666666666666665
6899,94764,2.0
6900,94792,2.0
6901,94793,2.0
6902,94799,2.0
6903,94812,2.0
6904,94819,2.0
6905,94824,2.0
6906,94828,2.0
6907,94834,2.0
6908,94842,2.0
6909,94846,3.0
6910,94850,2.0
6911,94860,2.0
6912,94868,2.0
6913,94882,2.0
6914,94884,2.5
6915,94886,2.0
6916,94888,2.0
6917,94889,3.0
6918,94890,1.0
6919,94894,1.0
6920,94898,3.0
6921,94901,2.0
6922,94907,2.0
6923,94910,3.0
6924,94919,2.0
6925,94921,2.0
6926,94923,2.0
6927,94924,2.0
6928,94933,2.0
6929,94947,4.0
6930,94961,2.0
6931,94963,1.6
6932,94964,2.0
6933,94980,3.0
6934,94992,2.0
6935,94998,2.0
6936,95016,3.4
6937,95031,3.3333333333333335
6938,95036,2.0
6939,95037,2.0
6940,95040,2.0
6941,95050,2.0
6942,95060,2.0
6943,95082,2.0
6944,95088,2.0
6945,95107,2.0
6946,95120,1.0
6947,95122,2.0
6948,95134,2.0
6949,95145,2.0
6950,95159,0.5
6951,95169,2.0
6952,95173,2.0
6953,95174,3.0
6954,95179,1.5
6955,95187,2.0
6956,95188,2.0
6957,95238,2.0
6958,95243,2.5
6959,95250,2.0
6960,95253,1.0
6961,95256,2.0
6962,95262,2.0
6963,95270,2.0
6964,95271,2.5
6965,95276,2.0
6966,95277,2.0
6967,95294,2.0
6968,95296,1.0
6969,95299,2.0
6970,95300,2.0
6971,95302,2.0
6972,95304,3.0
6973,95312,2.0
6974,95316,2.0
6975,95327,3.5
6976,95341,2.0
6977,95348,1.0
6978,95357,2.0
6979,95360,2.0
6980,95379,3.0
6981,95384,2.0
6982,95389,1.0
6983,95403,2.0
6984,95409,3.0
6985,95444,2.0
6986,95452,2.0
6987,95454,2.0
6988,95467,2.0
6989,95468,2.0
6990,95475,2.0
6991,95483,2.0
6992,95484,2.0
6993,95488,3.0
6994,95489,4.0
6995,95497,3.0
6996,95513,2.0
6997,95515,2.0
6998,95519,2.0
6999,95525,2.0
7000,95530,2.0
7001,95560,2.0
7002,95574,2.0
7003,95583,2.0
7004,95590,2.0
7005,95593,2.5
7006,95599,2.5
7007,95611,1.0
7008,95626,4.0
7009,95631,3.5
7010,95638,2.0
7011,95647,2.0
7012,95649,2.0
7013,95652,2.0
7014,95655,2.0
7015,95665,2.0
7016,95683,2.0
7017,95684,2.0
7018,95687,2.0
7019,95690,2.0
7020,95705,2.8
7021,95709,2.0
7022,95715,1.0
7023,95716,2.0
7024,95719,2.0
7025,95730,2.0
7026,95740,3.0
7027,95742,3.0
7028,95765,3.25
7029,95800,2.0
7030,95801,3.0
7031,95809,2.0
7032,95812,2.0
7033,95827,2.0
7034,95853,2.0
7035,95863,2.0
7036,95869,2.0
7037,95871,1.0
7038,95878,2.0
7039,95882,1.0
7040,95888,2.0
7041,95889,2.0
7042,95895,2.0
7043,95897,1.3333333333333333
7044,95900,2.0
7045,95903,2.0
7046,95904,2.0
7047,95922,2.0
7048,95924,2.0
7049,95925,3.0
7050,95927,2.0
7051,95936,2.0
7052,95953,1.6666666666666667
7053,95956,1.5
7054,95958,2.0
7055,95963,1.6666666666666667
7056,95971,2.0
7057,95984,2.0
7058,95989,2.0
7059,95990,2.0
7060,95997,2.0
7061,96000,2.0
7062,96018,3.0
7063,96028,2.0
7064,96037,2.0
7065,96046,2.0
7066,96054,2.0
7067,96056,2.0
7068,96061,2.2
7069,96071,2.0
7070,96072,2.0
7071,96073,1.0
7072,96087,2.0
7073,96098,3.0
7074,96101,2.0
7075,96117,2.0
7076,96118,1.5
7077,96119,2.0
7078,96142,2.0
7079,96149,2.0
7080,96152,2.0
7081,96163,2.0
7082,96166,2.0
7083,96171,2.0
7084,96193,1.0
7085,96203,4.0
7086,96211,2.0
7087,96219,2.0
7088,96223,2.0
7089,96244,2.0
7090,96251,1.5
7091,96252,2.0
7092,96256,2.3333333333333335
7093,96257,3.0
7094,96259,2.0
7095,96273,2.0
7096,96283,3.4
7097,96287,2.0
7098,96288,2.0
7099,96289,2.0
7100,96294,2.0
7101,96310,2.0
7102,96316,2.0
7103,96320,2.75
7104,96332,0.0
7105,96336,2.0
7106,96337,2.0
7107,96340,2.0
7108,96344,2.0
7109,96378,2.0
7110,96380,2.0
7111,96425,2.0
7112,96426,2.0
7113,96438,2.0
7114,96446,1.3333333333333333
7115,96454,2.0
7116,96461,2.0
7117,96463,3.5
7118,96465,2.0
7119,96486,2.0
7120,96487,2.5
7121,96488,2.0
7122,96511,2.0
7123,96523,2.0
7124,96734,2.0
7125,96741,2.0
7126,96744,2.0
7127,96754,0.0
7128,96757,1.0
7129,96764,3.0
7130,96769,2.0
7131,96786,2.0
7132,96787,2.0
7133,96794,4.0
7134,96804,2.0
7135,96827,2.0
7136,96852,2.0
7137,96866,2.0
7138,96870,0.0
7139,96871,2.0
7140,96874,2.0
7141,96875,2.0
7142,96880,1.0
7143,96885,2.0
7144,96889,2.0
7145,96894,2.0
7146,96895,2.2
7147,96908,4.0
7148,96913,2.0
7149,96920,1.0
7150,96932,1.0
7151,96933,1.8
7152,96945,2.0
7153,96954,2.0
7154,96967,2.0
7155,96969,2.0
7156,96971,2.0
7157,96976,2.0
7158,96994,2.0
7159,96999,2.0
7160,97001,0.0
7161,97003,2.0
7162,97017,2.0
7163,97027,2.0
7164,97042,2.0
7165,97044,2.0
7166,97045,2.0
7167,97050,2.0
7168,97059,2.0
